dateTime,courseOGTrue,relativeToTN,courseOGMagnetic,relativeToMN,speedOverGroundKnots,SOGKUnits,speedOverGroundKMPH,SOGKMPHUnits,mode,checkSum
2020-08-12 00:20:29.537337,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:20:33.537273,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:20:37.537352,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:20:41.538564,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:20:45.538614,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:20:49.538528,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:20:53.539903,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:20:57.538578,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:01.539772,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:05.539777,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:09.539709,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:13.539813,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:17.540997,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:21.541066,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:25.541008,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:29.541075,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:33.541064,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:37.541101,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:41.542330,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:45.542358,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:49.542355,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:53.542374,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:21:57.542357,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:01.543554,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:05.543605,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:09.543536,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:13.544864,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:17.544812,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:21.544837,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:25.544803,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:29.544877,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:33.544839,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:37.546117,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:41.546102,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:45.546146,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:49.546067,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:53.546160,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:22:57.546086,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:01.547274,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:05.547297,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:09.547254,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:13.547312,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:17.548491,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:21.548557,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:25.548529,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:29.548566,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:33.548528,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:37.548580,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:41.549764,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:45.549831,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:49.549794,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:53.550571,2.9,T,359.5,M,0.0,N,0.0,K,A,22
2020-08-12 00:23:56.554776,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:00.549863,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:03.555378,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:07.555330,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:11.555437,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:15.556624,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:19.556687,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:23.556624,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:27.551552,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:30.557283,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:34.557386,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:38.552311,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:41.557934,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:45.557882,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:49.557945,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:53.553130,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:24:57.559073,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:01.559142,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:05.553620,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:08.559130,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:12.560346,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:16.554812,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:20.559900,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:24.561028,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:28.554853,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:32.561075,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:36.560626,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:40.561689,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:44.556595,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:47.562285,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:51.556581,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:55.557330,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:25:59.557252,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:03.562919,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:07.557268,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:11.563569,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:15.558547,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:19.563706,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:23.563502,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:27.563573,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:31.564778,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:35.564444,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:39.559121,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:42.560312,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:45.565351,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:49.565684,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:53.565386,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:26:56.566666,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:00.566631,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:04.566123,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:08.567261,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:12.566569,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:16.567267,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:20.567820,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:24.567271,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:28.568457,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:32.568147,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:36.568483,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:40.569166,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:44.568110,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:48.569058,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:52.569768,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:56.569194,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:27:59.570607,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:03.569858,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:07.565369,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:10.570418,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:14.571030,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:18.571559,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:22.571020,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:26.571689,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:30.571868,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:33.573192,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:37.572274,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:41.572341,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:44.573360,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:48.573586,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:52.573121,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:28:56.574206,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:29:00.573143,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:29:04.573591,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:29:08.574418,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:29:12.574122,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:29:16.574708,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:29:20.575331,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:29:24.575413,348.7,T,345.3,M,0.0,N,0.0,K,A,2A
2020-08-12 00:29:28.575353,348.7,T,345.3,M,0.0,N,0.0,K,A,2A
2020-08-12 00:29:32.575303,340.7,T,337.3,M,0.0,N,0.0,K,A,27
2020-08-12 00:29:36.576620,340.1,T,336.7,M,0.0,N,0.0,K,A,24
2020-08-12 00:29:40.576081,340.1,T,336.7,M,0.0,N,0.0,K,A,24
2020-08-12 00:29:44.576635,340.1,T,336.7,M,0.0,N,0.0,K,A,24
2020-08-12 00:29:48.576579,340.1,T,336.7,M,0.0,N,0.0,K,A,24
2020-08-12 00:29:52.577282,340.1,T,336.7,M,0.0,N,0.0,K,A,24
2020-08-12 00:29:56.577832,340.1,T,336.7,M,0.0,N,0.0,K,A,24
2020-08-12 00:30:00.577968,340.1,T,336.7,M,0.0,N,0.0,K,A,24
2020-08-12 00:30:04.577258,340.1,T,336.7,M,0.0,N,0.0,K,A,24
2020-08-12 00:30:08.572311,333.1,T,329.7,M,0.0,N,0.0,K,A,2E
2020-08-12 00:30:12.578498,333.1,T,329.7,M,0.0,N,0.0,K,A,2E
2020-08-12 00:30:16.572926,329.8,T,326.4,M,0.0,N,0.0,K,A,20
2020-08-12 00:30:19.578508,329.8,T,326.4,M,0.0,N,0.0,K,A,20
2020-08-12 00:30:23.579431,329.8,T,326.4,M,0.0,N,0.0,K,A,20
2020-08-12 00:30:27.579109,333.4,T,330.0,M,0.0,N,0.0,K,A,24
2020-08-12 00:30:31.579818,333.4,T,330.0,M,0.0,N,0.0,K,A,24
2020-08-12 00:30:35.579388,333.4,T,330.0,M,0.0,N,0.0,K,A,24
2020-08-12 00:30:39.580311,333.4,T,330.0,M,0.0,N,0.0,K,A,24
2020-08-12 00:30:43.580368,333.4,T,330.0,M,0.0,N,0.0,K,A,24
2020-08-12 00:30:47.581100,333.4,T,330.0,M,0.0,N,0.0,K,A,24
2020-08-12 00:30:51.581037,158.7,T,155.3,M,0.0,N,0.0,K,A,2A
2020-08-12 00:30:55.580971,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:30:59.581642,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:03.581877,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:07.582341,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:11.582358,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:15.582319,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:19.577863,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:22.582305,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:26.577850,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:30.577918,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:33.583615,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:37.584172,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:41.578080,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:44.583535,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:47.584869,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:51.579802,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:54.584060,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:31:58.579135,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:32:02.585336,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:32:06.580633,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:32:10.585337,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 00:32:14.586070,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:18.580354,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:21.581633,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:25.581586,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:29.581658,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:32.586584,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:36.581918,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:39.582849,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:42.587437,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:46.588473,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:50.588137,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:54.583479,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:32:58.589136,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:02.584089,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:06.583547,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:10.584477,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:13.589399,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:17.584718,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:20.585652,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:24.585339,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:28.585650,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:32.586010,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:35.591663,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:39.590980,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:43.586062,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:46.587239,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:50.591679,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:54.586848,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:33:58.586948,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:02.592887,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:06.593429,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:10.587863,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:13.594172,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:17.588098,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:21.588423,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:24.589349,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:28.594164,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:32.589361,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:36.589834,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:40.590366,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:44.590428,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:47.596281,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:51.590431,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:54.591271,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:34:58.590689,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:01.591628,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:05.591910,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:09.592102,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:13.592343,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:17.592492,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:21.592349,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:25.592878,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:29.593097,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:33.592910,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:36.594087,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:40.593403,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:43.594452,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:47.594799,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:51.594991,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:55.595042,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:35:59.594463,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:36:03.595392,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:36:07.595235,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:36:11.595663,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:36:15.595845,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:36:19.596660,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:36:23.596527,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:36:27.596288,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:36:31.597381,342.6,T,339.2,M,0.0,N,0.0,K,A,2B
2020-08-12 00:36:35.597184,333.7,T,330.3,M,1.0,N,1.8,K,A,2C
2020-08-12 00:36:39.597278,331.3,T,327.9,M,1.9,N,3.5,K,A,20
2020-08-12 00:36:43.597474,329.9,T,326.5,M,1.3,N,2.5,K,A,25
2020-08-12 00:36:47.597906,337.0,T,333.6,M,0.0,N,0.0,K,A,21
2020-08-12 00:36:50.598732,337.0,T,333.6,M,0.0,N,0.0,K,A,21
2020-08-12 00:36:54.598788,336.9,T,333.5,M,1.2,N,2.2,K,A,29
2020-08-12 00:36:58.598094,343.9,T,340.5,M,1.0,N,1.8,K,A,24
2020-08-12 00:37:02.599153,336.1,T,332.7,M,1.7,N,3.1,K,A,25
2020-08-12 00:37:06.599009,343.2,T,339.8,M,1.8,N,3.3,K,A,2D
2020-08-12 00:37:10.598769,343.7,T,340.3,M,1.6,N,2.9,K,A,28
2020-08-12 00:37:14.599865,344.8,T,341.4,M,1.2,N,2.2,K,A,29
2020-08-12 00:37:18.599837,348.5,T,345.1,M,0.0,N,0.0,K,A,2A
2020-08-12 00:37:22.600013,332.3,T,328.9,M,1.0,N,1.8,K,A,2A
2020-08-12 00:37:25.601078,333.9,T,330.5,M,0.9,N,1.6,K,A,22
2020-08-12 00:37:29.600366,333.8,T,330.4,M,1.2,N,2.2,K,A,2F
2020-08-12 00:37:32.601199,339.8,T,336.4,M,1.0,N,1.8,K,A,28
2020-08-12 00:37:36.606213,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:37:40.601096,338.6,T,335.2,M,0.0,N,0.0,K,A,2A
2020-08-12 00:37:44.601248,331.1,T,327.7,M,0.9,N,1.6,K,A,2C
2020-08-12 00:37:47.608301,336.1,T,332.7,M,0.8,N,1.4,K,A,2C
2020-08-12 00:37:51.602110,338.7,T,335.3,M,0.9,N,1.6,K,A,24
2020-08-12 00:37:55.601905,341.8,T,338.4,M,0.0,N,0.0,K,A,21
2020-08-12 00:37:58.602860,341.8,T,338.4,M,0.0,N,0.0,K,A,21
2020-08-12 00:38:02.602935,341.8,T,338.4,M,0.0,N,0.0,K,A,21
2020-08-12 00:38:06.602722,341.8,T,338.4,M,0.0,N,0.0,K,A,21
2020-08-12 00:38:10.602789,341.8,T,338.4,M,0.0,N,0.0,K,A,21
2020-08-12 00:38:13.608608,341.8,T,338.4,M,0.0,N,0.0,K,A,21
2020-08-12 00:38:17.609667,341.8,T,338.4,M,0.0,N,0.0,K,A,21
2020-08-12 00:38:21.609495,341.8,T,338.4,M,0.0,N,0.0,K,A,21
2020-08-12 00:38:25.609845,335.4,T,332.0,M,1.1,N,2.0,K,A,22
2020-08-12 00:38:29.609897,344.5,T,341.1,M,1.2,N,2.2,K,A,21
2020-08-12 00:38:33.604210,343.5,T,340.1,M,0.9,N,1.6,K,A,2A
2020-08-12 00:38:36.610024,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:38:40.609818,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:38:44.605885,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:38:47.610439,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:38:51.610629,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:38:55.611689,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:38:59.606500,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:39:02.611562,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:39:06.611371,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:39:10.611814,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:39:14.612882,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 00:39:18.612214,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:22.612323,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:25.613453,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:29.608275,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:32.613180,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:36.614255,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:40.608459,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:44.614530,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:48.614350,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:52.609170,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:55.614944,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:39:59.614776,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:40:03.615834,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:40:07.610656,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:40:11.615494,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:40:15.616910,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:40:19.616742,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:40:23.611935,332.2,T,328.8,M,0.0,N,0.0,K,A,22
2020-08-12 00:40:27.611765,332.2,T,328.8,M,0.0,N,0.0,K,A,22
