dateTime,temperature,relativeWindChillTemperature,TUnits,RWCTID,RWCTUnits,theoreticalWindChillTemperature,TUnits2,TWCTID,TWCTUnits,heatIndex,HIUnits,HIID,pressureUnits,barrometricPressureBars,BPBUnits,BPBID,checkSum
2020-08-12 00:33:22.117808,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:33:29.118433,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:33:39.118398,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:33:49.119648,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:33:56.119796,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:34:06.120806,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:34:13.120297,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:34:16.121477,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:34:23.121475,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:34:30.122237,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:34:40.122735,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 00:34:50.123430,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:35:03.123416,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:35:10.124783,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:35:17.124895,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:35:27.125961,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:35:34.125544,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:35:41.126053,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:35:48.126507,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 00:36:07.127616,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:36:17.127784,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:36:20.129321,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:36:30.129484,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:36:40.134040,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:36:50.131110,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:36:53.133396,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 00:36:56.134701,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:37:06.133881,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:37:09.135903,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:37:16.131532,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:37:19.132802,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:37:22.136128,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:37:32.133550,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:37:35.137067,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:37:42.133090,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:37:52.138508,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:38:02.135310,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:38:09.135951,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:38:12.140718,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:38:19.141374,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:38:29.141030,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:38:32.145954,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:38:42.137732,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 00:38:52.143273,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:38:59.143887,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:39:12.144744,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:39:19.144860,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:39:29.144384,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:39:32.145554,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:39:42.141402,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:39:45.145918,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:39:52.146521,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:40:02.147959,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:40:15.143034,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:40:25.144845,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:40:35.145013,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:40:42.145757,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:40:49.145248,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:41:02.145857,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:41:05.152181,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:41:12.146893,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:41:19.147513,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:41:26.148129,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:41:33.153751,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:41:46.154724,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:41:56.149904,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:42:03.155503,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:42:13.151326,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:42:16.155848,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:42:23.156845,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:42:30.152084,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:42:33.157874,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:42:43.152309,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:42:46.158110,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9852,B,STNP,4D
2020-08-12 00:42:53.153724,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:42:56.158293,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:43:06.159704,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:43:19.160305,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:43:26.160321,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:43:33.160933,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:43:49.162086,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:43:56.162326,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:43:59.163410,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:44:06.163136,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:44:13.163748,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:44:26.164728,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:44:39.165707,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:44:46.165854,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:44:59.166801,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:45:09.167216,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:45:19.167391,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:45:26.167998,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:45:33.168635,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:45:46.169593,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:45:59.170587,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:46:09.170907,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:46:19.171060,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:46:26.171673,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:46:33.172322,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:46:40.172918,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9852,B,STNP,4D
2020-08-12 00:46:47.171048,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:46:54.171666,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:47:01.172286,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:47:08.172906,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:47:18.173059,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:47:25.173701,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:47:38.174691,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:47:51.175631,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:48:01.175832,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:48:08.176446,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:48:15.177053,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:48:22.177689,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:48:32.177857,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:48:39.178464,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:48:46.179098,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:48:56.179258,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:49:06.179452,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:49:16.180885,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:49:32.183904,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:49:42.184066,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:49:49.184694,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:50:02.185653,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:50:09.186283,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:50:16.186909,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:50:26.187074,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:50:33.187687,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:50:40.188345,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:50:47.188948,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:50:57.189118,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:51:04.189758,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:51:17.190713,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:51:30.191713,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:51:40.191857,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:51:47.192471,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:51:54.193147,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:52:07.194106,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:52:17.194311,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:52:30.195288,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:52:37.194690,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:52:44.196581,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 00:52:51.195943,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:53:01.197381,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 00:53:08.198066,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:53:18.198180,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:53:25.190077,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:53:35.191509,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:53:45.197944,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:53:48.200021,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:53:55.196873,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:54:05.197062,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:54:12.197707,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:54:19.198322,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:54:29.198518,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:54:36.199146,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:54:43.199777,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:54:50.200426,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:54:57.201027,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:55:07.201215,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:55:14.201865,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:55:27.202834,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:55:40.203854,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:55:50.204009,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:55:57.204658,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:56:07.204839,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:56:14.205449,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:56:21.206088,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:56:28.206722,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:56:41.207701,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 00:56:51.207919,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:56:58.208513,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:57:05.209168,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:57:15.209367,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:57:22.209966,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:57:29.210612,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:57:36.211231,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:57:46.211428,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 00:57:59.212428,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:58:12.213407,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:58:19.214018,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:58:29.214232,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:58:32.218773,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:58:45.219765,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:58:55.219953,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:59:02.220559,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:59:09.221214,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:59:16.221835,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:59:26.222025,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:59:33.222654,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:59:40.223295,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:59:50.223450,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 00:59:57.224101,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:00:04.224725,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:00:17.225709,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:00:27.225910,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:00:34.226525,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:00:41.227157,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:00:51.227355,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 01:00:58.228016,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 01:01:11.228934,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 01:01:21.229138,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:01:28.229746,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 01:01:41.230776,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:01:48.231373,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:01:55.232016,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 01:02:08.233014,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:02:18.233187,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9851,B,STNP,4E
2020-08-12 01:02:25.233814,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:02:35.233998,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:02:42.234617,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 01:02:49.235254,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 01:02:59.235437,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 01:03:06.236048,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 01:03:19.237068,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:03:29.232240,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:03:32.238030,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 01:03:42.233233,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:03:45.237785,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 01:03:55.239219,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9850,B,STNP,4F
2020-08-12 01:04:05.234397,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:04:12.235023,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9848,B,STNP,46
2020-08-12 01:04:15.240826,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:04:25.241015,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:04:32.241659,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:04:45.242634,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:04:55.242824,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:05:05.242998,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:05:15.244437,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:05:25.244607,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
2020-08-12 01:05:35.239767,C,,C,WCHR,C,,C,WCHT,C,,C,HINX,P,0.9849,B,STNP,47
